id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
195,Avar-Andic,Avar,q',q',consonant,"[Кибрик, Кодзасов 1990: 320-321]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",avar1256
196,Avar-Andic,Avar,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
197,Avar-Andic,Avar,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 320-321]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",avar1256
198,Avar-Andic,Avar,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
199,Avar-Andic,Avar,r,r,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
200,Avar-Andic,Avar,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
201,Avar-Andic,Avar,ʁʷ,ʁ˳,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
202,Avar-Andic,Avar,s,s,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
203,Avar-Andic,Avar,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
204,Avar-Andic,Avar,t',t',consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
205,Avar-Andic,Avar,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
206,Avar-Andic,Avar,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 320-321]",латералы - апико-дорсальные,avar1256
207,Avar-Andic,Avar,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 320-321]",латералы - апико-дорсальные,avar1256
208,Avar-Andic,Avar,ts',c',consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
209,Avar-Andic,Avar,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
210,Avar-Andic,Avar,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
211,Avar-Andic,Avar,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
212,Avar-Andic,Avar,w,w,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
213,Avar-Andic,Avar,x,x,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
214,Avar-Andic,Avar,z,z,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
215,Avar-Andic,Avar,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 320-321]",реализуется как [dʒ] после n,avar1256
216,Avar-Andic,Avar,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 320-321]",простой (или глоттальный) ларингал,avar1256
217,Avar-Andic,Avar,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 320-321]","часто используется название ""эмфатические ларингалы"", эмфатические ларингалы слегка назализованы",avar1256
218,Avar-Andic,Avar,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
219,Avar-Andic,Avar,χʷ,χ˳,consonant,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
220,Avar-Andic,Avar,a,a,vowel,"[Кибрик, Кодзасов 1990: 320-321]",в позиции между эмфатическими ларингалами гласные назализуются,avar1256
221,Avar-Andic,Avar,e,e,vowel,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
222,Avar-Andic,Avar,i,i,vowel,"[Кибрик, Кодзасов 1990: 320-321]",долгих гласных не встретилось,avar1256
223,Avar-Andic,Avar,o,o,vowel,"[Кибрик, Кодзасов 1990: 320-321]",назализация также наблюдается в позиции между эмфатическими и простыми ларингалами,avar1256
224,Avar-Andic,Avar,u,u,vowel,"[Кибрик, Кодзасов 1990: 320-321]",,avar1256
225,Avar-Andic,Chamalal,b,b,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
226,Avar-Andic,Chamalal,d,d,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
227,Avar-Andic,Chamalal,dʷ,d˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
228,Avar-Andic,Chamalal,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
229,Avar-Andic,Chamalal,dʒʷ,ǯ˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
230,Avar-Andic,Chamalal,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
231,Avar-Andic,Chamalal,ɡʷ,ɡ˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
232,Avar-Andic,Chamalal,h,h,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
233,Avar-Andic,Chamalal,hʷ,h˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
234,Avar-Andic,Chamalal,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 324-325]",Согласные ʕ и ʜ встречаются лишь в заимствованиях и звукоподражаниях.,cham1309
235,Avar-Andic,Chamalal,j,j,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
236,Avar-Andic,Chamalal,k',k',consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
237,Avar-Andic,Chamalal,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
238,Avar-Andic,Chamalal,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
239,Avar-Andic,Chamalal,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
240,Avar-Andic,Chamalal,l,l,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
241,Avar-Andic,Chamalal,lʷ,l˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
242,Avar-Andic,Chamalal,ɬ,ɫ,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
243,Avar-Andic,Chamalal,ɬː,ɫ̄,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
244,Avar-Andic,Chamalal,ɬːʷ,ɫ̄˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
245,Avar-Andic,Chamalal,ɬʷ,ɫ˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
246,Avar-Andic,Chamalal,m,m,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
247,Avar-Andic,Chamalal,n,n,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
248,Avar-Andic,Chamalal,nʷ,n˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
249,Avar-Andic,Chamalal,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
250,Avar-Andic,Chamalal,q'ː,q̄',consonant,"[Кибрик, Кодзасов 1990: 324-325]","Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",cham1309
251,Avar-Andic,Chamalal,q'ːʷ,q̄'˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",cham1309
252,Avar-Andic,Chamalal,qː,q̄,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Аффрикаты утратили контраст по силе. В случае c, ʟ, ʟ', q, q' сохранились сильные члены корреляции, в случае c' č, č' --- слабые члены. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант",cham1309
253,Avar-Andic,Chamalal,qːʷ,q̄˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной
функции». Т. е. на основании источника не понятно с чем мы имеем дело, 
например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",cham1309
254,Avar-Andic,Chamalal,r,r,consonant,"[Кибрик, Кодзасов 1990: 324-325]",,cham1309
255,Avar-Andic,Chamalal,rʷ,r˳,consonant,"[Кибрик, Кодзасов 1990: 324-325]","Контраст по лабиализации охватывает согласные всех рядов, кроме губных и эмфатических ларингалов, причем лабиализованные представлены как в начале, так и в конце слога. Особенностью гакваринского диалекта являются лабиализованные сонорные",cham1309
